system,N,run,num_solutions,rewrite_time_ms,solver_time_ms,solution_translation_time_ms,conjure_solve_e2e_ms
conjure,82,6,0,30474.7735,0.0,0.0,0.0
conjure,82,7,0,29097.6039,0.0,0.0,0.0
conjure,82,8,0,29126.2141,0.0,0.0,0.0
conjure,82,9,0,30066.1674,0.0,0.0,0.0
conjure,82,10,0,28969.349,0.0,0.0,0.0
conjure,83,1,0,31196.7165,0.0,0.0,0.0
conjure,83,2,0,30857.5413,0.0,0.0,0.0
conjure,83,3,0,31246.1232,0.0,0.0,0.0
conjure,83,4,0,32300.1381,0.0,0.0,0.0
conjure,83,5,0,30933.5685,0.0,0.0,0.0
conjure,83,6,0,31055.0606,0.0,0.0,0.0
conjure,83,7,0,30974.1664,0.0,0.0,0.0
conjure,83,8,0,31124.4274,0.0,0.0,0.0
conjure,83,9,0,31932.3406,0.0,0.0,0.0
conjure,83,10,0,31090.234,0.0,0.0,0.0
conjure,84,1,0,33703.8911,0.0,0.0,0.0
conjure,84,2,0,33842.4424,0.0,0.0,0.0
conjure,84,3,0,35123.3037,0.0,0.0,0.0
conjure,84,4,0,35346.0724,0.0,0.0,0.0
conjure,84,5,0,35727.7088,0.0,0.0,0.0
conjure,84,6,0,35483.9755,0.0,0.0,0.0
conjure,84,7,0,34107.6638,0.0,0.0,0.0
conjure,84,8,0,33933.4725,0.0,0.0,0.0
conjure,84,9,0,34057.4387,0.0,0.0,0.0
conjure,84,10,0,33711.4876,0.0,0.0,0.0
conjure,85,1,0,36602.2059,0.0,0.0,0.0
conjure,85,2,0,35987.5285,0.0,0.0,0.0
conjure,85,3,0,36025.0252,0.0,0.0,0.0
conjure,85,4,0,37505.1983,0.0,0.0,0.0
conjure,85,5,0,37860.6835,0.0,0.0,0.0
conjure,85,6,0,36211.1294,0.0,0.0,0.0
conjure,85,7,0,37877.4555,0.0,0.0,0.0
conjure,85,8,0,35843.2652,0.0,0.0,0.0
conjure,85,9,0,38315.6522,0.0,0.0,0.0
conjure,85,10,0,36485.5725,0.0,0.0,0.0
conjure,86,1,0,39589.9477,0.0,0.0,0.0
conjure,86,2,0,38836.0709,0.0,0.0,0.0
conjure,86,3,0,38641.8279,0.0,0.0,0.0
conjure,86,4,0,38046.4982,0.0,0.0,0.0
conjure,86,5,0,38951.5458,0.0,0.0,0.0
conjure,86,6,0,38568.2049,0.0,0.0,0.0
conjure,86,7,0,39545.4792,0.0,0.0,0.0
conjure,86,8,0,39394.6771,0.0,0.0,0.0
conjure,86,9,0,39053.8648,0.0,0.0,0.0
conjure,86,10,0,38172.3211,0.0,0.0,0.0
conjure,87,1,0,42400.5231,0.0,0.0,0.0
conjure,87,2,0,41157.8959,0.0,0.0,0.0
conjure,87,3,0,43981.1875,0.0,0.0,0.0
conjure,87,4,0,40922.8242,0.0,0.0,0.0
conjure,87,5,0,41750.1294,0.0,0.0,0.0
conjure,87,6,0,43875.6852,0.0,0.0,0.0
conjure,87,7,0,42090.3944,0.0,0.0,0.0
conjure,87,8,0,41338.6025,0.0,0.0,0.0
conjure,87,9,0,41174.023,0.0,0.0,0.0
conjure,87,10,0,40906.8944,0.0,0.0,0.0
conjure,88,1,0,43892.1634,0.0,0.0,0.0
conjure,88,2,0,44179.1712,0.0,0.0,0.0
conjure,88,3,0,43815.8208,0.0,0.0,0.0
conjure,88,4,0,44647.3877,0.0,0.0,0.0
conjure,88,5,0,44485.5985,0.0,0.0,0.0
conjure,88,6,0,45228.3718,0.0,0.0,0.0
conjure,88,7,0,44414.972,0.0,0.0,0.0
conjure,88,8,0,44663.7449,0.0,0.0,0.0
conjure,88,9,0,46295.7294,0.0,0.0,0.0
conjure,88,10,0,44906.9988,0.0,0.0,0.0
conjure,89,1,0,48000.7342,0.0,0.0,0.0
conjure,89,2,0,46586.8522,0.0,0.0,0.0
conjure,89,3,0,46935.6611,0.0,0.0,0.0
conjure,89,4,0,46817.0109,0.0,0.0,0.0
conjure,89,5,0,51215.0005,0.0,0.0,0.0
conjure,89,6,0,47922.8809,0.0,0.0,0.0
conjure,89,7,0,46755.5808,0.0,0.0,0.0
conjure,89,8,0,49540.7953,0.0,0.0,0.0
conjure,89,9,0,49543.4461,0.0,0.0,0.0
conjure,89,10,0,47271.5822,0.0,0.0,0.0
conjure,90,1,0,51072.1285,0.0,0.0,0.0
conjure,90,2,0,50305.8362,0.0,0.0,0.0
conjure,90,3,0,50665.0226,0.0,0.0,0.0
conjure,90,4,0,52740.0645,0.0,0.0,0.0
conjure,90,5,0,52524.8761,0.0,0.0,0.0
conjure,90,6,0,52242.9168,0.0,0.0,0.0
conjure,90,7,0,51667.4375,0.0,0.0,0.0
conjure,90,8,0,50760.0237,0.0,0.0,0.0
conjure,90,9,0,52570.6082,0.0,0.0,0.0
conjure,90,10,0,51166.8227,0.0,0.0,0.0
conjure,91,1,0,53440.5234,0.0,0.0,0.0
conjure,91,2,0,55096.1644,0.0,0.0,0.0
conjure,91,3,0,53665.746,0.0,0.0,0.0
conjure,91,4,0,54405.9248,0.0,0.0,0.0
conjure,91,5,0,53421.6323,0.0,0.0,0.0
conjure,91,6,0,52942.7488,0.0,0.0,0.0
conjure,91,7,0,55589.9056,0.0,0.0,0.0
conjure,91,8,0,54166.405,0.0,0.0,0.0
conjure,91,9,0,55697.6142,0.0,0.0,0.0
conjure,91,10,0,53893.2931,0.0,0.0,0.0
conjure,92,1,0,56485.0777,0.0,0.0,0.0
conjure,92,2,0,57602.7698,0.0,0.0,0.0
conjure,92,3,0,56632.6995,0.0,0.0,0.0
conjure,92,4,0,57583.088,0.0,0.0,0.0
conjure,92,5,0,57650.7833,0.0,0.0,0.0
conjure,92,6,0,58416.929,0.0,0.0,0.0
conjure,92,7,0,57050.7069,0.0,0.0,0.0
conjure,92,8,0,59689.0787,0.0,0.0,0.0
conjure,92,9,0,55799.9637,0.0,0.0,0.0
conjure,92,10,0,56660.2051,0.0,0.0,0.0
conjure,93,1,0,60697.7169,0.0,0.0,0.0
conjure,93,2,0,60972.3589,0.0,0.0,0.0
